Speaker,Block,Position,Word,POA,V,Rep,V1,C,V2,v1F2_1,v1F2_2,v1F2_3,v1F2_4,v1F2_5,v1F3_1,v1F3_2,v1F3_3,v1F3_4,v1F3_5,v2F2_1,v2F2_2,v2F2_3,v2F2_4,v2F2_5,v2F3_1,v2F3_2,v2F3_3,v2F3_4,v2F3_5
M02,1,VC,telugubhaaSaloo,retroflex,a,rep2,a,S,a,1071.5,1141.1,1257.1,1350,1522.5,3159.7,3280.1,3114.2,2250.8,3061.6,1619.3,1601.2,1558.1,1529.4,1516.7,2740.5,2721.4,2684.6,2670.4,2689.1
M02,1,VC,tiishaaraa,palatal,i,rep1,i,sh,a,2353.5,2300.1,2275.7,2184.6,2107.3,2826.1,2783.4,2778.3,2781.1,2804.6,1745.7,1674.2,1528.3,1459.1,1438.8,2840.3,2718,2408.2,2514.1,2617.6
M02,1,VC,tiishaaraa,palatal,i,rep2,i,sh,a,2307.5,2345.1,2272.6,2245.3,2143,2797.2,2862.1,2802.4,2808.6,2806.2,1656.1,1536.4,1456.3,1397,1359.3,2731.2,2724.5,2771.7,2772.7,2790.7
M02,1,VC,uritiisi,alveolar,i,rep1,i,s,i,2315.5,2329.5,2286.7,2142.9,2046.4,2756.2,2770,2740.1,2705,2841,2108,2185.9,2230.3,2263.4,2302.5,2786.8,2849.6,2877.2,2895.3,2883.6
M02,1,VC,uritiisi,alveolar,i,rep2,i,s,i,2292.8,2278.2,2225,2124.1,1937.6,2841.9,2765,2716.6,2699.8,2779.7,1927.5,2068,2166.1,2224.4,2254.1,2777.4,2797.5,2790.6,2782.4,2786.2
M02,1,VC,uusindi,alveolar,u,rep1,u,s,i,744.9,774.9,807.1,906.2,1092.3,2620.1,2646.1,2653.3,2684.6,2719.8,1927.1,1954.2,1959.9,1953.2,1948.8,2766,2781.2,2744,2730.2,2733.7
M02,1,VC,uusindi,alveolar,u,rep2,u,s,i,899.9,926.2,962.5,1025.6,1170.6,2718.6,2773.3,2795.2,2832.7,2832.3,1951.5,1995,1975.9,2026.3,2019.4,3075.4,2865.8,2788.5,2754.6,2746.1
M02,1,VC,vaDapoosi,alveolar,o,rep1,o,s,i,853.3,873.4,923.1,1031.6,1126.5,2944.9,2952.5,2939.5,2923.3,2934.1,2026.8,2214.9,2284.8,2354.5,2342.2,2785.8,2812.7,2906.4,2970.5,2894.1
M02,1,VC,vaDapoosi,alveolar,o,rep2,o,s,i,874.3,865.3,865,924.3,1077.6,2962.5,2969.8,3019.4,3030.3,3030.1,1984.9,2098.2,2183.2,2231.4,2322.2,2758,2724.7,2763.6,2793,2815.9
M02,1,VC,veesaviloo,alveolar,e,rep1,e,s,a,2151.5,2149.7,2076.4,1969.2,1819.1,2851.2,2848.7,2825.9,2798.4,2789.4,1398.2,1422.5,1444.4,1460.7,1477.1,2925.1,2935.8,2942.1,2905.9,2887.9
M02,1,VC,veesaviloo,alveolar,e,rep2,e,s,a,2186.4,2189.3,2103.9,2000.6,1844.5,2814,2835,2789.7,2770.4,2757,1392.8,1399.6,1420.6,1430.1,1443.6,2868.9,2864.9,2872.1,2840.6,2840.9
M02,1,VC,vinyaasaalatoo,alveolar,a,rep1,a,s,a,1406.7,1355.8,1340.8,1361.3,1383.5,2986,3025.1,3139.7,3282.5,3416.9,1307.4,1282.9,1287.2,1256.5,1256.4,2994.4,2963.3,2997.7,2843.4,3033
M02,1,VC,vinyaasaalatoo,alveolar,a,rep2,a,s,a,1471.2,1479.7,1498.4,1526.4,1523.7,3220.6,3283.8,3611.6,3819.2,3836.4,1328,1311.2,1283.7,1294.1,1278.3,2760.6,2854.4,2912.5,2834.7,2809.8
M02,1,VC,vinyaashamu,palatal,a,rep1,a,sh,a,1243.8,1222,1188.6,1245.9,1425.4,3286.4,3257.2,3129.6,2744.7,2758.3,1689.7,1667.5,1628.6,1594.4,1549.9,2648.8,2630.1,2617.7,2602.5,2613.7
M02,1,VC,vinyaashamu,palatal,a,rep2,a,sh,a,1222.3,1220.2,1242.4,1361.2,1380.7,3322.3,3380,3093.1,2521.4,2801.3,1701,1634.9,1588.5,1527.8,1477.7,2761.7,2719.8,2701.3,2704.5,2691.5
M03,1,CV,Saaping,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1439.9,1318.2,1222.8,1136.5,1123.2,2572.2,2148.9,2240.7,2248.5,2300
M03,1,CV,Saaping,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1458.5,1426.5,1426.8,1249.3,1122.5,2598.3,2553.2,2492.2,2382.1,2342.9
M03,1,CV,Saapingu,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1522.6,1438.7,1275.1,1159.1,1121,2674.8,2277.1,2334.1,2274.8,2336.9
M03,1,CV,Saapingu,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1459.8,1300.9,1193.2,1143.6,1113.5,2270.4,2031.5,2113.6,2166.1,2245.6
M03,1,CV,Saapulaloo,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1419.8,1352.2,1248.4,1124.6,1106.3,2689.6,2603.7,2486.3,2527,2684.2
M03,1,CV,Saapulaloo,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1453.2,1358.2,1314.8,1205.9,1101.1,2244.4,2264,2032.9,2100.9,2171.7
M03,1,CV,Saapuloo,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1419.2,1371.3,1305.3,1198.3,1148.1,2556.7,2572.7,2235.2,2240.9,2360.7
M03,1,CV,Saapuloo,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1384.5,1359.2,1245.6,1221.8,1199.6,2596.6,2321.1,2164.5,2218.6,2199.1
M03,1,CV,Saapulooki,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1511.1,1427.9,1360.4,1296,1285.5,2586.7,2658.1,2648.7,2474.9,2388.1
M03,1,CV,Saapulooki,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1428,1399.2,1298.3,1246.6,1157.4,2505.1,2333.8,2123,2217.6,2100
M03,1,CV,SaapuluNTaayi,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1400,1354.6,1225,1181.5,1140.8,2327,2272.1,2133.6,2243,2354.5
M03,1,CV,SaapuluNTaayi,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1447.2,1283.1,1158.2,1095.4,1069.7,2571,2191.4,2224.5,2266.3,2330.5
M03,1,CV,Saapulu,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1419.3,1355.5,1223.7,1153.3,1094.7,2391.8,2322.1,2188.4,2283.8,2337.8
M03,1,CV,Saapulu,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1464.8,1472.5,1470.4,1414.1,1328.5,2523.5,2431.4,2234.1,2105.6,2127.5
M03,1,CV,SaarT,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1357.1,1271.1,1172.7,1085.2,1094.9,2456.2,2376.4,2358.4,2232.4,2252.3
M03,1,CV,SaarT,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1394.8,1263.6,1153.6,1151,1143.1,2760.2,2276.1,2142.5,2113.9,2148.7
M03,1,CV,Saavukaarlu,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1380.5,1223.8,1190.4,1149.5,1127,2641.6,2526.9,2517,2466.8,2439.9
M03,1,CV,Saavukaarlu,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1484.5,1345.8,1244.8,1169.1,1141.1,2718.3,2451,2290.3,2299.1,2336.1
M03,1,CV,Saavukaaru,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1460.8,1295.9,1151.7,1088.3,1062,2825.6,2454.1,2384.8,2440.7,2518.7
M03,1,CV,Saavukaaru,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1387.5,1208.9,1203.6,1190.4,1139.7,2587.9,2184.2,2228.5,2318.1,2372.4
M03,1,CV,Saavukaaruku,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1415.7,1376.6,1345.7,1283.3,1255.1,2641.2,2632.8,2440.5,2488.6,2464.2
M03,1,CV,Saavukaaruku,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1436.6,1382.9,1349.3,1264.4,1241.9,2598.3,2589.9,2529.1,2488.7,2407.8
M03,1,CV,Saavukaarutoo,retroflex,a,rep1,NA,S,a,0,0,0,0,0,0,0,0,0,0,1463.6,1247.1,1153.6,1115.4,1074.8,2180.6,2075.8,2060.5,2176.4,2236
M03,1,CV,Saavukaarutoo,retroflex,a,rep2,NA,S,a,0,0,0,0,0,0,0,0,0,0,1366.1,1417.8,1312.3,1219.4,1195.3,2456,2719.1,2396.4,2241.1,2263.7
M03,1,CV,Seek,retroflex,e,rep1,NA,S,e,0,0,0,0,0,0,0,0,0,0,1826.5,1827,1848.8,1863.7,1880.2,2600.2,2577.6,2610.9,2618.5,2590.3
M03,1,CV,Seek,retroflex,e,rep2,NA,S,e,0,0,0,0,0,0,0,0,0,0,1851.4,1865.2,1877.4,1861,1870.6,2566.1,2509,2511,2482,2515.6
M03,1,CV,Seervaani,retroflex,e,rep1,NA,S,e,0,0,0,0,0,0,0,0,0,0,1887.1,1880.5,1897.3,1933.7,1910.1,2532.3,2515.4,2467.2,2384.6,2406.5
M03,1,CV,Seervaani,retroflex,e,rep2,NA,S,e,0,0,0,0,0,0,0,0,0,0,1842.2,1883.1,1882.1,1873.7,1863.9,2490.5,2481.2,2433.9,2392.1,2375.9
M03,1,CV,Siild,retroflex,i,rep1,NA,S,i,0,0,0,0,0,0,0,0,0,0,2080.5,2043.2,2095.9,2101.2,2105.4,2815.7,2693,2777.9,2757.8,2677.8
M03,1,CV,Siild,retroflex,i,rep2,NA,S,i,0,0,0,0,0,0,0,0,0,0,2145,2117.1,2061.4,2101.2,2190.8,2746.8,2511,2543.7,2544.3,2465
M03,1,CV,Siitlu,retroflex,i,rep1,NA,S,i,0,0,0,0,0,0,0,0,0,0,2069.6,2075,2098.9,2114.9,2129.1,2848.9,2847.7,2892.1,2911.2,2919.6
M03,1,CV,Siitlu,retroflex,i,rep2,NA,S,i,0,0,0,0,0,0,0,0,0,0,2031.4,2023.2,2026.9,2044.5,2074.3,2591.4,2676.5,2698.9,2637.1,2612.9
M03,1,CV,SooDaa,retroflex,o,rep1,NA,S,o,0,0,0,0,0,0,0,0,0,0,1061.5,1000.2,927.7,881.9,879.8,2167.8,2156.6,2151.1,2139.7,2156.8
M03,1,CV,SooDaa,retroflex,o,rep2,NA,S,o,0,0,0,0,0,0,0,0,0,0,1205.4,1102.1,1034.1,995.6,948.7,2138.9,2104.5,2107.2,2108.3,2110.8
M03,1,CV,Sooruum,retroflex,o,rep1,NA,S,o,0,0,0,0,0,0,0,0,0,0,1127.1,1000.6,993.5,946.2,889.6,2344.6,2245.1,2326,2357.4,2396.9
M03,1,CV,Sooruum,retroflex,o,rep2,NA,S,o,0,0,0,0,0,0,0,0,0,0,1271.1,1140.4,1057,1022.8,1012.1,2335.6,2279,2241,2284.5,2315.8
M03,1,CV,SuuT,retroflex,u,rep1,NA,S,u,0,0,0,0,0,0,0,0,0,0,1098.5,1030.2,926.5,889.7,854.8,2176.7,2152.6,2158,2175.7,2203.7
M03,1,CV,SuuT,retroflex,u,rep2,NA,S,u,0,0,0,0,0,0,0,0,0,0,1265.8,1156.6,1079.9,1003.8,987.6,2143.3,2117.3,2136.6,2127.3,2161.3
M03,1,CV,SuuTingu,retroflex,u,rep1,NA,S,u,0,0,0,0,0,0,0,0,0,0,1201.6,1100.4,979.7,950.6,852.4,2198.5,2246.3,2248.2,2248.9,2259.1
M03,1,CV,SuuTingu,retroflex,u,rep2,NA,S,u,0,0,0,0,0,0,0,0,0,0,1082.6,958.7,905.2,903.7,818.8,2221.3,2252.1,2273.9,2313.3,2302.9
M03,1,CV,saadhaaranangaa,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1162.1,1180.7,1185.3,1192.9,1187,2791.8,2787.6,2855.9,3101.1,2944.2
M03,1,CV,saadhaaranangaa,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1140.9,1100.5,1160,1166.2,1156.6,2606,2670.5,2669.4,2623.2,2707.6
M03,1,CV,saadhanaa,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1207.9,1154.4,1212.6,1202.1,1193.8,2936.9,2820,3036.4,2954.7,2971.9
M03,1,CV,saadhanaa,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1212.6,1209.7,1192.7,1185.4,1173.4,2729,2639.2,2671.1,2734.9,2517
M03,1,CV,saadhincaaru,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1195.3,1126.6,1122.5,1107.6,1109.4,2621.9,2691.6,2520.1,2702.1,2515.9
M03,1,CV,saadhincaaru,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1183.6,1140.7,1147.3,1145.8,1158.8,2658.1,2685.5,2715,2706.8,2694.2
M03,1,CV,saagunu,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1079.2,1106.3,1071.8,1037.5,1049.5,2738,2724.5,2547.3,2553.2,2530.4
M03,1,CV,saagunu,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1160.8,1168.9,1112.6,1110.2,1087.6,2607.5,2660.3,2468.4,2399.3,2418.5
M03,1,CV,saahityam,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1158.8,1140.2,1141.4,1059.7,1055.2,2696.1,2713.4,2816.6,2784.3,2819.3
M03,1,CV,saahityam,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1177,1100.6,1096.3,1103.9,1103.9,2664.2,2672.9,2683.5,2682.3,2586.5
M03,1,CV,saaku,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1167.4,1022.9,879.7,1050.3,1051.4,2960.1,2635,2573.7,2562.2,2575.9
M03,1,CV,saaku,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1150.4,1172.6,1145.2,1118.9,1120.9,2835.9,2880.7,2973,2691.3,2517.5
M03,1,CV,saampradaaya,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,856.3,1173.4,1166.2,1107.9,1109,2626.5,2707,2692.3,2843.3,2744.6
M03,1,CV,saampradaaya,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1123.7,1150.3,1115.4,1103.7,1077.9,2579.8,2662.5,2679.3,2688.8,2773.7
M03,1,CV,saana,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1146.5,1176.9,1097.8,1075.2,1059.5,2788.6,2757.8,2684.5,2762.5,2674.6
M03,1,CV,saana,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,999.1,1167.3,1177.9,1149.5,1163.6,2705,2785.3,2643.4,2588,2465.9
M03,1,CV,saaphii,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1240.3,1187.8,1126.2,1129.9,1118.8,2575.5,2646.9,2805.5,2854,2829.2
M03,1,CV,saaphii,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1192.3,1193.8,1182.1,1176.4,1144.5,2569.2,2637.9,2726,2473.6,2361.4
M03,1,CV,saara,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1176.4,1152.2,1163.6,1157.2,1158.8,2682.6,2765.9,2826.2,2773.6,2662.7
M03,1,CV,saara,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1211.4,1174.9,1164.8,1176,1183.8,2657.8,2673.7,2698.5,2728.2,2731.8
M03,1,CV,saayantoo,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1126.2,1171.2,1159.3,1153.7,1150.3,2622.7,2625.1,2642.8,2554.4,2513.3
M03,1,CV,saayantoo,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1161.5,1205.3,1185.5,1175.2,1182,2529,2608.9,2626,2620.6,2651.8
M03,1,CV,saayantram,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1158.4,1226.1,1209.8,1183.9,1203.5,2740.7,2793,2757.2,2672.8,2576.9
M03,1,CV,saayantram,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1211.2,1217.1,1203.3,1193.4,1208.3,2675.4,2677.8,2784.7,2706.1,2660.4
M03,1,CV,seeT,alveolar,e,rep1,NA,s,e,0,0,0,0,0,0,0,0,0,0,1630.5,1668.6,1660.6,1977,1752.5,2341.7,2376,2427,2090.7,2430
M03,1,CV,seeT,alveolar,e,rep2,NA,s,e,0,0,0,0,0,0,0,0,0,0,1611.2,1640.1,1648.9,1733.4,1748,2427.8,2421.4,2462.7,2492.7,2472.9
M03,1,CV,seevalni,alveolar,e,rep1,NA,s,e,0,0,0,0,0,0,0,0,0,0,1776.7,1824.9,1839.3,1851.3,1872.4,2300.8,2296.6,2379,2428.1,2418.5
M03,1,CV,seevalni,alveolar,e,rep2,NA,s,e,0,0,0,0,0,0,0,0,0,0,1857.7,1897.6,1890.7,1901.1,1913.4,2377.3,2436.7,2484.1,2506.4,2517.8
M03,1,CV,shaakaahaarulu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1354,1308.3,1242.7,1181.6,1161.3,2627,2605,2475.2,2276.2,2278
M03,1,CV,shaakaahaarulu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1321.4,1351.8,1245.9,1201.1,1189.3,2723.2,2637.2,2616.3,2563.5,2436.4
M03,1,CV,shaakhakuu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1454,1490.3,1432.1,1358.3,1296.7,2672.6,2840.2,2574.8,2666.5,2342.4
M03,1,CV,shaakhakuu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1499.2,1453.1,1418.4,1244.6,1247.2,2664,2659.8,2635.2,2266.2,2302.4
M03,1,CV,shaalivaahanuDu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1378.1,1244.1,1164,1112.6,1087,2226.6,2298.7,2349.8,2424.3,2455.5
M03,1,CV,shaalivaahanuDu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1352.2,1203.9,1097.5,1056.1,1034.4,2524.7,2289.4,2394.3,2491,2487.1
M03,1,CV,shaaluva,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1266.4,1175.3,1102.5,1080.4,1089.6,2445.5,2268.3,2237.2,2390.7,2441.5
M03,1,CV,shaaluva,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1365.9,1286.5,1214.2,1119.5,1115.9,2513.2,2520.2,2335,2349,2470.8
M03,1,CV,shaanti,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1606.5,1495.5,1364.5,1240.9,1187.3,2749.7,2576.5,2454.9,2382.7,2546.7
M03,1,CV,shaanti,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1496.9,1444.5,1403.4,1349.2,1299.6,2495.6,2505,2475.3,2441.8,2447.4
M03,1,CV,shaantiyuta,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1337.5,1315.3,1198.8,1135.1,1056.7,2538.4,2221.9,2452.1,2893.8,2180.5
M03,1,CV,shaantiyuta,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1479.8,1411.3,1300.2,1072.8,1159.3,2480,2604.3,1622.1,2072.3,3473.5
M03,1,CV,shaapam,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1471.2,1371.9,1293.3,1234.3,1201,2685.8,2626.2,2542,2543.6,2472.7
M03,1,CV,shaapam,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1493,1439,1376.4,1284.1,1229,2598.6,2548.3,2435.8,2240.2,2232.9
M03,1,CV,shaapanaardhaalu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1361.2,1329,1264.9,1216.2,1161.3,2706.3,2645.4,2644,2543,2589.4
M03,1,CV,shaapanaardhaalu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1408.4,1338.5,1265.3,1217.6,1193.3,2729.3,2584.2,2608.6,2571.5,2553.3
M03,1,CV,shaarada,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1462.1,1357.5,1218.7,1171.6,1152.9,2534.2,2400.7,2235.6,2378.7,2348
M03,1,CV,shaarada,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1384.8,1315.8,1214,1173,1160.5,2405.4,2441.4,2413.5,2478.2,2554
M03,1,CV,shaariirika,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1440.9,1387.8,1289.7,1262.6,1305.5,2526.2,2531.6,2565,2538.1,2565.2
M03,1,CV,shaariirika,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1524.9,1455.1,1401,1372.8,1376.3,2414.4,2463.8,2465.1,2505.3,2530.3
M03,1,CV,shaaru,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1470.7,1245.6,1154.8,1107.1,1121.2,2368.7,2038.2,2209.6,2207.4,2361.1
M03,1,CV,shaaru,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1415.1,1288.5,1175.9,1127.8,1152.8,2476.5,2434.7,2447.7,2476.6,2521.5
M03,1,CV,shaatavaahanulu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1428.3,1457.9,1423.7,1339.9,1340.7,2424,2609.1,2601,2585.1,2526.7
M03,1,CV,shaatavaahanulu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1411.6,1455,1437.5,1383.3,1355.8,2505.8,2512.4,2613.3,2611.2,2603.5
M03,1,CV,sheekhar,palatal,e,rep1,NA,sh,e,0,0,0,0,0,0,0,0,0,0,1884.7,1892.8,1921.6,1965.7,2008.5,2709.7,2713,2730,2706.9,2717.9
M03,1,CV,sheekhar,palatal,e,rep2,NA,sh,e,0,0,0,0,0,0,0,0,0,0,1911.5,1945.7,1919.1,1942.1,1918,2708.9,2620.8,2585.2,2575.3,2566.2
M03,1,CV,sheerlu,palatal,e,rep1,NA,sh,e,0,0,0,0,0,0,0,0,0,0,1967.6,1985.3,1932.3,1951.5,1981.3,2567.8,2505.9,2513.8,2472.8,2448.6
M03,1,CV,sheerlu,palatal,e,rep2,NA,sh,e,0,0,0,0,0,0,0,0,0,0,1887.7,1876.6,1907.3,1921.4,1884.3,2587.5,2572,2544.1,2466.5,2402.4
M03,1,CV,shiilam,palatal,i,rep1,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2030.6,2057.9,2089.7,2098.5,2106.8,2834.6,2834.6,2814.5,2853.7,2806.5
M03,1,CV,shiilam,palatal,i,rep2,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2034.4,2026,2023.2,2037.3,2049.4,2727.2,2748.5,2763.8,2751.9,2737
M03,1,CV,shiitakaalam,palatal,i,rep1,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2097,2073.8,2066.4,2082.2,2101.3,3002.4,2904.1,2963,3016.9,2949.6
M03,1,CV,shiitakaalam,palatal,i,rep2,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2028.9,1929.4,2017.7,2036.6,2063.4,2575.8,2640.8,2623.5,2649.1,2719.3
M03,1,CV,shoobhaa,palatal,o,rep1,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1191.2,1035.1,1007.9,976.9,921.5,2139.1,2099.1,2153.2,2194.3,2221.2
M03,1,CV,shoobhaa,palatal,o,rep2,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1237.7,1156.9,1088.3,1017.7,1007.1,2205.2,2161.3,2169.4,2183.7,2217.8
M03,1,CV,shookam,palatal,o,rep1,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1342.4,1209.3,1088.5,1068.8,1015.4,2309.2,2287.4,2149.3,2175.3,2164.1
M03,1,CV,shookam,palatal,o,rep2,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1253.9,1176.6,1091.6,1080.6,1078.2,2223.8,2145.7,2168.3,2198.7,2209.5
M03,1,CV,shuula,palatal,u,rep1,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1092.9,918.9,873.7,868.9,818.4,2178.1,2036.9,2059.7,2073.6,2061
M03,1,CV,shuula,palatal,u,rep2,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1234,1073.8,1024.2,902.6,886.9,2195.4,2179.3,2197.7,2138.3,2151.3
M03,1,CV,shuuruDu,palatal,u,rep1,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1127.4,956.7,918.7,861.2,837.2,2181.5,2091.2,2017.7,1976.7,2023
M03,1,CV,shuuruDu,palatal,u,rep2,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1185.6,1041.7,1014.3,920.3,883.1,2173.7,2156.3,2193.5,2129.4,2164.5
M03,1,CV,siiTunu,alveolar,i,rep1,NA,s,i,0,0,0,0,0,0,0,0,0,0,2085.8,2117.4,2155.7,2186.4,2172.3,2379.1,2531.7,2575.7,2598.6,2641.5
M03,1,CV,siiTunu,alveolar,i,rep2,NA,s,i,0,0,0,0,0,0,0,0,0,0,2186.8,2099.8,2109.1,2121.9,2116.9,2356.9,2607.2,2794.7,2985.4,2986
M03,1,CV,siita,alveolar,i,rep1,NA,s,i,0,0,0,0,0,0,0,0,0,0,2048,2099.9,2101.2,2069.2,2081.7,3013.3,3115.1,3132.3,3113.7,3109.8
M03,1,CV,siita,alveolar,i,rep2,NA,s,i,0,0,0,0,0,0,0,0,0,0,2137.9,2168.2,2159.3,2160.5,2163.3,2839.2,2929.5,2996.3,3008.6,3018.7
M03,1,CV,soodi,alveolar,o,rep1,NA,s,o,0,0,0,0,0,0,0,0,0,0,1153.1,1028.5,996.1,876,839.1,2373.9,2369.8,2371.9,2376.7,2385.9
M03,1,CV,soodi,alveolar,o,rep2,NA,s,o,0,0,0,0,0,0,0,0,0,0,1184.8,1114.8,1050.2,1035,959,2392.4,2366.6,2367,2372.2,2360.2
M03,1,CV,soomari,alveolar,o,rep1,NA,s,o,0,0,0,0,0,0,0,0,0,0,1118.8,1081.9,1044.1,1028.6,1003.2,2468,2464.8,2473.1,2419.9,2329
M03,1,CV,soomari,alveolar,o,rep2,NA,s,o,0,0,0,0,0,0,0,0,0,0,1148,1077.2,1048.7,1033.4,1005.5,2433.1,2429.2,2457.1,2481.8,2339.4
M03,1,CV,suucana,alveolar,u,rep1,NA,s,u,0,0,0,0,0,0,0,0,0,0,1015.5,969.1,912,805.2,806,2388.5,2438.3,2402.2,2308.5,2263.2
M03,1,CV,suucana,alveolar,u,rep2,NA,s,u,0,0,0,0,0,0,0,0,0,0,1197.6,1045.2,946.1,962.5,954,2355.9,2334.7,2347,2373.4,2497.7
M03,1,CV,suudi,alveolar,u,rep1,NA,s,u,0,0,0,0,0,0,0,0,0,0,1173.2,1012.2,872.6,849.1,778.1,2284.6,2284.5,2305.7,2280.3,2288.4
